profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
professor,F,studying,1,1,0.9812619090080261,0.9812619090080261
professor,F,rhetorical,1,1,0.9768704771995544,0.9768704771995544
professor,F,rates,1,1,0.9764224290847778,0.9764224290847778
professor,F,specializes,1,1,0.9759865403175354,0.9759865403175354
professor,F,applied,2,2,0.48743869364261627,0.9748773872852325
professor,F,supervises,2,2,0.48155567049980164,0.9631113409996033
professor,F,ohns,1,1,0.9626290500164032,0.9626290500164032
professor,F,activism,1,1,0.9621148407459259,0.9621148407459259
professor,F,theater,2,2,0.4800516217947006,0.9601032435894012
professor,F,prof,1,1,0.9539021402597427,0.9539021402597427
professor,F,molecular,1,1,0.9523904919624329,0.9523904919624329
professor,F,institute,2,2,0.4752993881702423,0.9505987763404846
professor,F,associates,1,1,0.9484540224075317,0.9484540224075317
professor,F,practitioner,2,2,0.46699419617652893,0.9339883923530579
professor,F,credits,1,1,0.9323529005050659,0.9323529005050659
professor,F,phonology,1,1,0.9310787916183472,0.9310787916183472
professor,F,"conditions.""sarah",1,1,0.929870966821909,0.929870966821909
professor,F,nyu,2,1,0.46469970094040036,0.9293994018808007
professor,F,researched,1,1,0.9253680109977722,0.9253680109977722
professor,F,religion,2,2,0.4609379768371582,0.9218759536743164
professor,F,interdisciplinary,2,2,0.4576633386313915,0.915326677262783
professor,F,mit,1,1,0.9125664830207825,0.9125664830207825
professor,F,sequencing,1,1,0.9122835695743561,0.9122835695743561
professor,F,pathology,2,2,0.45221593230962753,0.9044318646192551
professor,F,classes,2,2,0.4517459273338318,0.9034918546676636
professor,F,ctwâģļ16,1,1,0.9033033773303032,0.9033033773303032
professor,F,rhinology,1,1,0.9020138680934906,0.9020138680934906
professor,F,scholarly,1,1,0.9015886187553406,0.9015886187553406
professor,F,cognition,1,1,0.9000907465815544,0.9000907465815544
professor,F,university's,1,1,0.8947941213846207,0.8947941213846207
professor,F,scientist,2,2,0.4472547397017479,0.8945094794034958
professor,F,university-wide,1,1,0.8937006089836359,0.8937006089836359
professor,F,noel,1,1,0.8932321220636368,0.8932321220636368
professor,F,student-centered,1,1,0.8920535445213318,0.8920535445213318
professor,F,internationally-recognized,1,1,0.8919005021452904,0.8919005021452904
professor,F,penn,1,1,0.8915728330612183,0.8915728330612183
professor,F,modernism,1,1,0.8882813304662704,0.8882813304662704
professor,F,psychiatric,1,1,0.8781304955482483,0.8781304955482483
professor,F,translation,1,1,0.8774775266647339,0.8774775266647339
professor,F,theology,1,1,0.87273870408535,0.87273870408535
professor,F,affiliated,1,1,0.8662741780281067,0.8662741780281067
professor,F,eth,1,1,0.862464189529419,0.862464189529419
professor,F,human-nature,1,1,0.8607185781002045,0.8607185781002045
professor,F,earned,2,2,0.42791497707366943,0.8558299541473389
professor,F,spru,1,1,0.8555297199636698,0.8555297199636698
professor,F,unc-chapel,1,1,0.8517408827319741,0.8517408827319741
professor,F,key,1,1,0.8488624691963196,0.8488624691963196
professor,F,early,1,1,0.8475229144096375,0.8475229144096375
professor,F,ccrago@resecon.umass.edu,1,1,0.8440241273492575,0.8440241273492575
professor,F,algae,1,1,0.8398458361625671,0.8398458361625671
professor,F,manuscript-in-progress,1,1,0.8379394225776196,0.8379394225776196
professor,F,mammals,1,1,0.8347347378730774,0.8347347378730774
professor,F,choreography,1,1,0.8346647173166275,0.8346647173166275
professor,F,neuropsychologist,1,1,0.8339630514383316,0.8339630514383316
professor,F,bmu,1,1,0.8310001082718372,0.8310001082718372
professor,F,biotechnology,1,1,0.8262777924537659,0.8262777924537659
professor,F,teacher,1,1,0.8253990411758423,0.8253990411758423
professor,F,teachers,1,1,0.8219492435455322,0.8219492435455322
professor,F,http://www.cs.auckland.ac.nz/research/hci,1,1,0.8217544772196561,0.8217544772196561
professor,F,austen,1,1,0.821189247071743,0.821189247071743
professor,F,macro-economic,1,1,0.8170137107372284,0.8170137107372284
professor,F,modernization,1,1,0.8158742189407349,0.8158742189407349
professor,F,cambridge,1,1,0.8156610131263733,0.8156610131263733
professor,F,julietâģļs,1,1,0.8154368791729212,0.8154368791729212
professor,F,presentations,2,2,0.40600092709064484,0.8120018541812897
professor,F,indiaâģļs,1,1,0.8077817186713219,0.8077817186713219
professor,F,survey,1,1,0.8042491674423218,0.8042491674423218
professor,F,rutgers,1,1,0.8011225461959839,0.8011225461959839
professor,F,years,2,2,0.4001563787460327,0.8003127574920654
professor,F,co-director,1,1,0.7973553687334061,0.7973553687334061
professor,F,t.s,1,1,0.7960341945290565,0.7960341945290565
professor,F,textbooks,1,1,0.7953983005136251,0.7953983005136251
professor,F,computer,1,1,0.7937325239181519,0.7937325239181519
professor,F,well-being,1,1,0.784425899386406,0.784425899386406
professor,F,relationship,1,1,0.7826152443885803,0.7826152443885803
professor,F,diagnosis,1,1,0.7816872596740723,0.7816872596740723
professor,F,consults,1,1,0.7814394533634186,0.7814394533634186
professor,F,section,1,1,0.7740171551704407,0.7740171551704407
professor,F,additionally,1,1,0.773062139749527,0.773062139749527
professor,F,carrying,1,1,0.7722190618515015,0.7722190618515015
professor,F,ottleyâģļs,1,1,0.7721539288759232,0.7721539288759232
professor,F,affiliate,1,1,0.7708681672811508,0.7708681672811508
professor,F,active,1,1,0.7707951068878174,0.7707951068878174
professor,F,supervisor,2,2,0.3837295472621918,0.7674590945243835
professor,F,musical,1,1,0.7670340538024902,0.7670340538024902
professor,F,making,1,1,0.7660472989082336,0.7660472989082336
professor,F,statistical,1,1,0.7648402452468872,0.7648402452468872
professor,F,physiology,1,1,0.7643372491002083,0.7643372491002083
professor,F,m.d,1,1,0.7621897459030151,0.7621897459030151
professor,F,outside,1,1,0.7586872577667236,0.7586872577667236
professor,F,organization,1,1,0.7580588832497597,0.7580588832497597
professor,F,biodiversity,1,1,0.7576197385787964,0.7576197385787964
professor,F,anselmi,1,1,0.7564251571893692,0.7564251571893692
professor,F,obtained,1,1,0.7562617659568787,0.7562617659568787
professor,F,culture,1,1,0.7560911141335964,0.7560911141335964
professor,F,universities,1,1,0.7558470964431763,0.7558470964431763
professor,F,endocrinology,2,2,0.37765987776219845,0.7553197555243969
professor,F,college-level,1,1,0.7551857307553291,0.7551857307553291
professor,F,alexandra.flynn@utoronto.ca,1,1,0.7465486992150545,0.7465486992150545
professor,F,sedimentary,1,1,0.7460520565509796,0.7460520565509796
professor,F,meteorologist,1,1,0.7451333403587341,0.7451333403587341
professor,F,yale-new,1,1,0.7447447702288628,0.7447447702288628
professor,F,race,1,1,0.7440948486328125,0.7440948486328125
professor,F,press,2,2,0.3709610663354397,0.7419221326708794
professor,F,degrees,1,1,0.7413598299026489,0.7413598299026489
professor,F,analytical,1,1,0.7380600571632385,0.7380600571632385
professor,F,orangutan,1,1,0.7360915094614029,0.7360915094614029
professor,F,social-ecological,1,1,0.735643170773983,0.735643170773983
professor,F,ixda,1,1,0.7356155887246132,0.7356155887246132
professor,F,evolution,1,1,0.7350923418998718,0.7350923418998718
professor,F,center,1,1,0.7331534028053284,0.7331534028053284
professor,F,ethnohistory,1,1,0.7323044650256634,0.7323044650256634
professor,F,hematology-oncology,1,1,0.7305449470877647,0.7305449470877647
professor,F,hopkins,1,1,0.7272440195083618,0.7272440195083618
professor,F,departments,2,2,0.36358642578125,0.7271728515625
professor,F,biofuels,1,1,0.7268580235540867,0.7268580235540867
professor,F,talking,1,1,0.7232042551040649,0.7232042551040649
professor,F,health,1,1,0.7197764664888382,0.7197764664888382
professor,F,instruction,2,2,0.35894346237182617,0.7178869247436523
professor,F,qurâģļanic,1,1,0.7149642836302519,0.7149642836302519
professor,F,pryor,1,1,0.7136069685220718,0.7136069685220718
professor,F,neurological,1,1,0.7090941965579987,0.7090941965579987
professor,F,essay,1,1,0.7088884115219116,0.7088884115219116
professor,F,inpatient,1,1,0.7048756778240204,0.7048756778240204
professor,F,main,1,1,0.7008678317070007,0.7008678317070007
professor,F,stakeholders,1,1,0.7008267529308796,0.7008267529308796
professor,F,educators,1,1,0.6986110806465149,0.6986110806465149
professor,F,paper,1,1,0.6980719566345215,0.6980719566345215
professor,F,scied458,1,1,0.6966862939298153,0.6966862939298153
professor,F,instructional,1,1,0.695258378982544,0.695258378982544
professor,F,sobrato-brisson,1,1,0.6950366534292698,0.6950366534292698
professor,F,designing,1,1,0.6948297321796417,0.6948297321796417
professor,F,economists,1,1,0.6937621831893921,0.6937621831893921
professor,F,rhetoric,1,1,0.6888281926512718,0.6888281926512718
professor,F,twentieth,1,1,0.6851917654275894,0.6851917654275894
professor,F,investigator,1,1,0.6841282248497009,0.6841282248497009
professor,F,conductors,1,1,0.684110552072525,0.684110552072525
professor,F,miller,1,1,0.6828082203865051,0.6828082203865051
professor,F,protagonists,1,1,0.6786701753735542,0.6786701753735542
professor,F,residencies,1,1,0.6784994900226593,0.6784994900226593
professor,F,ballet,1,1,0.6749346256256104,0.6749346256256104
professor,F,biophysics,2,2,0.337466137483716,0.674932274967432
professor,F,1968-1973âģļ,1,1,0.6727373190224171,0.6727373190224171
professor,F,plantâģĳinsect,1,1,0.6700451299548149,0.6700451299548149
professor,F,nationally,2,2,0.33480964601039886,0.6696192920207977
professor,F,outcomes,2,2,0.3347000079229474,0.6694000158458948
professor,F,postcolonialism/postcommunism,1,1,0.6665566340088844,0.6665566340088844
professor,F,postcolonial,1,1,0.6643473505973816,0.6643473505973816
professor,F,joined,1,1,0.6635205149650574,0.6635205149650574
professor,F,potentially,1,1,0.6629088222980499,0.6629088222980499
professor,F,dictionary,1,1,0.6608438491821289,0.6608438491821289
professor,F,terminology,1,1,0.659812149591744,0.659812149591744
professor,F,federally,1,1,0.658428430557251,0.658428430557251
professor,F,pediatrics,2,2,0.3289184495806694,0.6578368991613388
professor,F,co-authored,1,1,0.6558430418372154,0.6558430418372154
professor,F,advisor,1,1,0.652754545211792,0.652754545211792
professor,F,pakistani-americans,1,1,0.6521553471684456,0.6521553471684456
professor,F,educational,1,1,0.652070164680481,0.652070164680481
professor,F,algorithms,1,1,0.6508734226226807,0.6508734226226807
professor,F,disparities,1,1,0.6500535756349564,0.6500535756349564
professor,F,activities,1,1,0.6488248705863953,0.6488248705863953
professor,F,conducting,1,1,0.6477547883987427,0.6477547883987427
professor,F,directing,1,1,0.6465284824371338,0.6465284824371338
professor,F,oncologist,1,1,0.6384214758872986,0.6384214758872986
professor,F,ucla,1,1,0.6367672681808472,0.6367672681808472
professor,F,post-civil,1,1,0.6342942416667938,0.6342942416667938
professor,F,biomechanical,1,1,0.6338815689086914,0.6338815689086914
professor,F,minnesota,1,1,0.6324318647384644,0.6324318647384644
professor,F,ohio,1,1,0.6307095289230347,0.6307095289230347
professor,F,displacement,1,1,0.6300839185714722,0.6300839185714722
professor,F,mokwon,1,1,0.6296613104641438,0.6296613104641438
professor,F,visualization,1,1,0.6294202180579305,0.6294202180579305
professor,F,kentucky,1,1,0.6281015877611935,0.6281015877611935
professor,F,learning,1,1,0.62764573097229,0.62764573097229
professor,F,khalvashiâģļs,1,1,0.6262037083506584,0.6262037083506584
professor,F,nih,1,1,0.6261000633239746,0.6261000633239746
professor,F,2003-2010,1,1,0.6254458501935005,0.6254458501935005
professor,F,actuarial,1,1,0.6244199201464653,0.6244199201464653
professor,F,elkins,1,1,0.6216104179620743,0.6216104179620743
professor,F,sediments,1,1,0.6215660870075226,0.6215660870075226
professor,F,carnegie,1,1,0.6203658580780029,0.6203658580780029
professor,F,racial,1,1,0.6188079118728638,0.6188079118728638
professor,F,educator,1,1,0.6180739849805832,0.6180739849805832
professor,F,pronunciation,1,1,0.616048589348793,0.616048589348793
professor,F,mathematics/statistics,1,1,0.6157999970018864,0.6157999970018864
professor,F,questions,1,1,0.6146262884140015,0.6146262884140015
professor,F,post-communist,1,1,0.6077037141658366,0.6077037141658366
professor,F,bank,1,1,0.6054900884628296,0.6054900884628296
professor,F,pmba,1,1,0.6049565374851227,0.6049565374851227
professor,F,dance,1,1,0.6046348810195923,0.6046348810195923
professor,F,neurotrophic,1,1,0.5980811342597008,0.5980811342597008
professor,F,talk,1,1,0.5936354398727417,0.5936354398727417
professor,F,roc,1,1,0.5921611785888672,0.5921611785888672
professor,F,specializations,1,1,0.591323584318161,0.591323584318161
professor,F,specializing,1,1,0.5900176167488098,0.5900176167488098
professor,F,b.a,1,1,0.5892934799194336,0.5892934799194336
professor,F,italy,1,1,0.588981419801712,0.588981419801712
professor,F,therapy,1,1,0.588848277926445,0.588848277926445
professor,F,nurseâģļs,1,1,0.5872220126911998,0.5872220126911998
professor,F,child,1,1,0.5857622623443604,0.5857622623443604
professor,F,quantum,1,1,0.5847829580307007,0.5847829580307007
professor,F,methods,1,1,0.5843511819839478,0.5843511819839478
professor,F,honors,1,1,0.5841413736343384,0.5841413736343384
professor,F,drs,1,1,0.5839054584503174,0.5839054584503174
professor,F,ucsf,1,1,0.5825197622179985,0.5825197622179985
professor,F,bioengineering,1,1,0.581258699297905,0.581258699297905
professor,F,proteomics,1,1,0.5809617340564728,0.5809617340564728
professor,F,historiography,1,1,0.5797547679394484,0.5797547679394484
professor,F,justice,1,1,0.5792319029569626,0.5792319029569626
professor,F,novel,1,1,0.5764220952987671,0.5764220952987671
professor,F,19th-century,1,1,0.5763934999704361,0.5763934999704361
professor,F,includes,1,1,0.5762225985527039,0.5762225985527039
professor,F,jesuit,1,1,0.5748971700668335,0.5748971700668335
professor,F,nonfiction,2,2,0.28738160338252783,0.5747632067650557
professor,F,urmc,1,1,0.573452353477478,0.573452353477478
professor,F,capacity,1,1,0.5732280611991882,0.5732280611991882
professor,F,systems,1,1,0.5725478492677212,0.5725478492677212
professor,F,gender,1,1,0.570806622505188,0.570806622505188
professor,F,much,1,1,0.5698708295822144,0.5698708295822144
professor,F,biomechanics,1,1,0.5680769309401512,0.5680769309401512
professor,F,film,1,1,0.5665452480316162,0.5665452480316162
professor,F,ageism,1,1,0.566258504986763,0.566258504986763
professor,F,http://ine.uaf.edu/werc/people/faculty/nicole-misarti,1,1,0.5658557724673301,0.5658557724673301
professor,F,assistant,1,1,0.5606352686882019,0.5606352686882019
professor,F,twentieth-century,1,1,0.5594882443547249,0.5594882443547249
professor,F,seismology,1,1,0.5590690821409225,0.5590690821409225
professor,F,award,1,1,0.5583017617464066,0.5583017617464066
professor,F,relational,1,1,0.5554307699203491,0.5554307699203491
professor,F,community-based,1,1,0.5537774860858917,0.5537774860858917
professor,F,apa-approved,1,1,0.5536727383732796,0.5536727383732796
professor,F,nursing,1,1,0.5524034276604652,0.5524034276604652
professor,F,professional,1,1,0.5518500804901123,0.5518500804901123
professor,F,arrival,1,1,0.5513077974319458,0.5513077974319458
professor,F,ed.d,1,1,0.5508047454059124,0.5508047454059124
professor,F,macmillanlanguage:englishthe,1,1,0.5502451495267451,0.5502451495267451
professor,F,empowerment,1,1,0.5495370030403137,0.5495370030403137
professor,F,craniofacial,1,1,0.548687893897295,0.548687893897295
professor,F,training,1,1,0.5483342409133911,0.5483342409133911
professor,F,expertise,1,1,0.5459861755371094,0.5459861755371094
professor,F,participants,1,1,0.5459654927253723,0.5459654927253723
professor,F,campus-wide,1,1,0.5459376852959394,0.5459376852959394
professor,F,canada,1,1,0.5459247007966042,0.5459247007966042
professor,F,clinic,1,1,0.544251561164856,0.544251561164856
professor,F,jinnah,1,1,0.5386332273483276,0.5386332273483276
professor,F,past,1,1,0.5378432273864746,0.5378432273864746
professor,F,tools,1,1,0.5375310182571411,0.5375310182571411
professor,F,computing,1,1,0.5361519455909729,0.5361519455909729
professor,F,icu,1,1,0.5349607095122337,0.5349607095122337
professor,F,real-world,1,1,0.5342557281255722,0.5342557281255722
professor,F,iopapathanasiou@yahoo.gr,1,1,0.5330986492335796,0.5330986492335796
professor,F,inquiry,1,1,0.5325081013143063,0.5325081013143063
professor,F,seoul,1,1,0.5306711792945862,0.5306711792945862
professor,F,pediatrician,1,1,0.5303403437137604,0.5303403437137604
professor,F,mba/mha,1,1,0.5275307558476925,0.5275307558476925
professor,F,learners,1,1,0.5255064368247986,0.5255064368247986
professor,F,theoryâģŀ,1,1,0.523641262203455,0.523641262203455
professor,F,sculpture,1,1,0.5214415788650513,0.5214415788650513
professor,F,federationâģļs,1,1,0.5211293548345566,0.5211293548345566
professor,F,licensed,1,1,0.5199271440505981,0.5199271440505981
professor,F,linguistic,1,1,0.5185801200568676,0.5185801200568676
professor,F,armenia,1,1,0.5171214863657951,0.5171214863657951
professor,F,funding,1,1,0.516970157623291,0.516970157623291
